VoteId,LegislatureNumber,VoteNum,VoteDate,VoteTitle,BillId
32:S0087,32,S0087,2021-04-28,"SCS CSHB 76(FIN) am S
Second Reading
Amendment No. 30?",32:HB  76
32:S0088,32,S0088,2021-04-28,"SCS CSHB 76(FIN) am S
Second Reading
Amendment No. 32?",32:HB  76
32:S0089,32,S0089,2021-04-28,"SCS CSHB 76(FIN) am S
Second Reading
Amendment No. 33?",32:HB  76
32:S0090,32,S0090,2021-04-28,"SCS CSHB 76(FIN) am S
Second Reading
Amendment No. 34?",32:HB  76
32:S0091,32,S0091,2021-04-28,"SCS CSHB 76(FIN) am S
Second Reading
Amendment No. 35?",32:HB  76
32:S0092,32,S0092,2021-04-28,"SCS CSHB 76(FIN) am S
Second Reading
Amendment No. 38?",32:HB  76
32:S0093,32,S0093,2021-04-28,"SCS CSHB 76(FIN) am S
Second Reading
Amendment No. 39?",32:HB  76
32:S0094,32,S0094,2021-04-28,"SCS CSHB 76(FIN) am S
Second Reading
Amendment No. 41?",32:HB  76
32:S0095,32,S0095,2021-04-28,"SCS CSHB 76(FIN) am S
Second Reading
Updated Amendment No. 21?",32:HB  76
32:S0096,32,S0096,2021-04-28,"SCS CSHB 76(FIN) am S
Second Reading
Updated Amendment to Amendment No. 31?",32:HB  76
32:S0097,32,S0097,2021-04-28,"SCS CSHB 76(FIN) am S
Second Reading
Amendment to Amendment No. 37?",32:HB  76
32:S0098,32,S0098,2021-04-28,"SCS CSHB 76(FIN) am S
Second Reading
Amendment No. 37?",32:HB  76
32:S0099,32,S0099,2021-04-28,"SCS CSHB 76(FIN) am S
Third Reading - Final Passage",32:HB  76
32:S0100,32,S0100,2021-04-28,"SCS CSHB 76(FIN) am S
Effective Date Clause(s)",32:HB  76
32:S0101,32,S0101,2021-04-28,"SCR 5
Final Passage",32:SCR  5
32:S0102,32,S0102,2021-04-28,"SCS CSHB 76(FIN) am S
Third Reading - On Reconsideration
Effective Date(s)",32:HB  76
32:S0104,32,S0104,2021-04-30,"SB 47
Third Reading - Final Passage",32:SB  47
32:S0105,32,S0105,2021-04-30,"CSSB 125(RES)
Third Reading - Final Passage
Effective Date(s)",32:SB 125
32:S0107,32,S0107,2021-05-03,"SB 12
Third Reading - Final Passage",32:SB  12
32:S0108,32,S0108,2021-05-03,"CSSB 95(STA)
Third Reading - Final Passage",32:SB  95
32:S0109,32,S0109,2021-05-03,"CSSB 20(FIN)
Second Reading
Amendment No. 1?",32:SB  20
32:S0110,32,S0110,2021-05-03,"CSSB 20(FIN)
Third Reading - Final Passage",32:SB  20
32:S0111,32,S0111,2021-05-03,"CSSJR 13(CRA)
Third Reading - Final Passage",32:SJR 13
32:S0113,32,S0113,2021-05-05,"CSSB 71(FIN)
Third Reading - Final Passage
Effective Date(s)",32:SB  71
32:S0114,32,S0114,2021-05-05,"CSSB 101(FIN)
Third Reading - Final Passage
Effective Date(s)",32:SB 101
32:S0115,32,S0115,2021-05-05,"SB 122
Third Reading - Final Passage",32:SB 122
32:S0117,32,S0117,2021-05-07,"SB 76
Third Reading - Final Passage",32:SB  76
32:S0119,32,S0119,2021-05-10,"CSSB 27(RES)
Third Reading - Final Passage
Effective Date(s)",32:SB  27
32:S0120,32,S0120,2021-05-10,"HB 27
Third Reading - Final Passage",32:HB  27
32:S0121,32,S0121,2021-05-10,"SCS HB 115(RES)
Third Reading - Final Passage",32:HB 115
32:S0122,32,S0122,2021-05-10,"SB 55
Third Reading - Final Passage
Effective Date(s)",32:SB  55
32:S0123,32,S0123,2021-05-10,"HJR 14
Third Reading - Final Passage",32:HJR 14
32:S0126,32,S0126,2021-05-11,"Attorney General - Department of Law
Confirm - Taylor",
32:S0127,32,S0127,2021-05-11,"Commissioner - Department of Public Safety
Confirm - Cockrell",
32:S0128,32,S0128,2021-05-11,"Commissioner - Department of Revenue
Confirm - Mahoney",
32:S0129,32,S0129,2021-05-11,"Public Defender
Confirm - Cherot",
32:S0130,32,S0130,2021-05-11,"Alcoholic Beverage Control Board
Confirm - Cox",
32:S0131,32,S0131,2021-05-11,"Confirm All Appointees on Barbers and Hairdressers?
Confirm - All",
32:S0132,32,S0132,2021-05-11,"Big Game Commercial Services Board
Confirm - Buist",
32:S0133,32,S0133,2021-05-11,"Alaska Commercial Fisheries Entry Commission (CFEC)
Confirm - Smith",
32:S0134,32,S0134,2021-05-11,"Board of Fisheries
Confirm - Carlson-Van Dort",
32:S0135,32,S0135,2021-05-11,"Board of Fisheries
Confirm - Williams",
32:S0136,32,S0136,2021-05-11,"Board of Fisheries
Confirm - Wood",
32:S0137,32,S0137,2021-05-11,"Board of Game
Confirm - Keogh Jr.",
32:S0138,32,S0138,2021-05-11,"Commission on Judicial Conduct
Confirm - Kilbourn",
32:S0139,32,S0139,2021-05-11,"Commission on Judicial Conduct
Confirm - McClintock III",
32:S0140,32,S0140,2021-05-11,"Commission on Judicial Conduct
Confirm - Sheldon",
32:S0141,32,S0141,2021-05-11,"Alaska Judicial Council
Confirm - Babcock",
32:S0142,32,S0142,2021-05-11,"Marijuana Control Board
Confirm - Schulte",
32:S0143,32,S0143,2021-05-11,"State Medical Board
Confirm - Bigelow Hood",
32:S0144,32,S0144,2021-05-11,"State Medical Board
Confirm - Mielke",
32:S0145,32,S0145,2021-05-11,"State Medical Board
Confirm - Parker",
32:S0146,32,S0146,2021-05-11,"State Medical Board
Confirm - Wein",
32:S0147,32,S0147,2021-05-11,"Alaska Mental Health Trust Authority Board of Trustees
Confirm - Gwalthney-Jones",
32:S0148,32,S0148,2021-05-11,"Board of Nursing
Confirm - Wilcher",
32:S0149,32,S0149,2021-05-11,"Alaska Oil and Gas Conservation Commission
Confirm - Price",
32:S0150,32,S0150,2021-05-11,"University of Alaska Board of Regents
Confirm - Seekins",
32:S0151,32,S0151,2021-05-11,"Regulatory Commission of Alaska (RCA)
Confirm - Kurber",
32:S0154,32,S0154,2021-05-14,"CSSB 134(RES)
Third Reading - Final Passage
Effective Date(s)",32:SB 134
32:S0155,32,S0155,2021-05-14,"SJR 15
Third Reading - Final Passage",32:SJR 15
32:S0157,32,S0157,2021-05-17,"HCS SB 21(L&C) am H
Shall the Senate Concur in the House Amendment(s)?
Effective Date(s)",32:SB  21
32:S0158,32,S0158,2021-05-17,"HCR 6
Final Passage",32:HCR  6
32:S0159,32,S0159,2021-05-17,"HB 10
Third Reading - Final Passage
Effective Date(s)",32:HB  10
32:S0160,32,S0160,2021-05-17,"HB 192
Third Reading - Final Passage
Effective Date(s)",32:HB 192
32:S0161,32,S0161,2021-05-17,"CSSB 10(FIN) am
Third Reading - Final Passage",32:SB  10
32:S0162,32,S0162,2021-05-17,"CSSB 11(JUD)
Third Reading - Final Passage
Effective Date(s)",32:SB  11
32:S0164,32,S0164,2021-05-18,"HCS CSSB 28(STA)
Shall the Senate Concur in the House Amendment(s)?
Effective Date(s)",32:SB  28
32:S0165,32,S0165,2021-05-18,"SB 131
Second Reading
Title Amendment No. 1?",32:SB 131
32:S0166,32,S0166,2021-05-18,"SB 131(title am)
Third Reading - Final Passage",32:SB 131
32:S0167,32,S0167,2021-05-18,"HB 34
Third Reading - Final Passage",32:HB  34
32:S0168,32,S0168,2021-05-18,"HB 34
Third Reading - On Reconsideration",32:HB  34
32:S0169,32,S0169,2021-05-18,"SCS HB 36(L&C)
Third Reading - Final Passage",32:HB  36
32:S0170,32,S0170,2021-05-18,"SCR 6
Final Passage",32:SCR  6
32:S0171,32,S0171,2021-05-18,"SCS HB 36(L&C)
Third Reading - On Reconsideration",32:HB  36
32:S0172,32,S0172,2021-05-18,"SCR 6
Final Passage - On Reconsideration",32:SCR  6
32:S0173,32,S0173,2021-05-18,"SCS CSHB 63(TRA)
Third Reading - Final Passage",32:HB  63
32:S0174,32,S0174,2021-05-18,"SCS CSHB 63(TRA)
Third Reading - On Reconsideration",32:HB  63
32:S0175,32,S0175,2021-05-18,"HB 100
Third Reading - Final Passage
Effective Date(s)",32:HB 100
32:S0176,32,S0176,2021-05-18,"HB 100
Third Reading - On Reconsideration
Effective Date(s)",32:HB 100
32:S0177,32,S0177,2021-05-18,"CSHB 105(HSS)
Second Reading
Adopt Judiciary Senate Committee Substitute?",32:HB 105
32:S0178,32,S0178,2021-05-18,"SCS CSHB 105(JUD)
Advance from Second to Third Reading?",32:HB 105
32:S0179,32,S0179,2021-05-18,"SCS CSHB 105(JUD)
Third Reading - Final Passage
Effective Date(s)",32:HB 105
32:S0180,32,S0180,2021-05-18,"SCS CSHB 105(JUD)
Third Reading - On Reconsideration
Effective Date(s)",32:HB 105
32:S0181,32,S0181,2021-05-18,"SCS HB 109(JUD)
Second Reading
Amendment No. 1?",32:HB 109
32:S0182,32,S0182,2021-05-18,"SCS HB 109(JUD) am S
Third Reading - Final Passage
Effective Date(s)",32:HB 109
32:S0183,32,S0183,2021-05-18,"SCS HB 109(JUD) am S
Third Reading - On Reconsideration
Effective Date(s)",32:HB 109
32:S0184,32,S0184,2021-05-18,"HB 117
Second Reading
Amendment to Amendment No. 1?",32:HB 117
32:S0185,32,S0185,2021-05-18,"HB 117
Second Reading
Amendment No. 1?",32:HB 117
32:S0186,32,S0186,2021-05-18,"HB 117
Third Reading - Final Passage
Effective Date(s)",32:HB 117
32:S0187,32,S0187,2021-05-18,Return to Reports of Standing Committees?,
32:S0188,32,S0188,2021-05-18,Adopt First Supplemental Calendar?,
32:S0190,32,S0190,2021-05-19,"HCS CSSB 65(JUD)
Shall the Senate Concur in the House Amendment(s)?",32:SB  65
32:S0191,32,S0191,2021-05-19,"HCR 5
Final Passage",32:HCR  5
32:S0192,32,S0192,2021-05-19,"HCS CSSB 89(HSS)
Shall the Senate Concur in the House Amendment(s)?",32:SB  89
32:S0193,32,S0193,2021-05-19,"CSHB 160(TRA) am
Third Reading - Final Passage
Effective Date(s)",32:HB 160
32:S0194,32,S0194,2021-05-19,"SJR 16
Third Reading - Final Passage",32:SJR 16
32:S0195,32,S0195,2021-05-19,"SJR 17
Third Reading - Final Passage",32:SJR 17
32:S0196,32,S0196,2021-05-19,"HB 22 am
Third Reading - Final Passage",32:HB  22
32:S0197,32,S0197,2021-05-19,"HB 182
Third Reading - Final Passage
Effective Date(s)",32:HB 182
32:S0198,32,S0198,2021-05-19,"HB 126
Third Reading - Final Passage
Effective Date(s)",32:HB 126
32:S0199,32,S0199,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 2?",32:HB  69
32:S0200,32,S0200,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 3?",32:HB  69
32:S0201,32,S0201,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 4?",32:HB  69
32:S0202,32,S0202,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 6?",32:HB  69
32:S0203,32,S0203,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 7?",32:HB  69
32:S0204,32,S0204,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 11?",32:HB  69
32:S0205,32,S0205,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 13?",32:HB  69
32:S0206,32,S0206,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 15?",32:HB  69
32:S0207,32,S0207,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 19?",32:HB  69
32:S0208,32,S0208,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 20?",32:HB  69
32:S0209,32,S0209,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 22?",32:HB  69
32:S0210,32,S0210,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 23?",32:HB  69
32:S0211,32,S0211,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 24?",32:HB  69
32:S0212,32,S0212,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 28?",32:HB  69
32:S0213,32,S0213,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 31?",32:HB  69
32:S0214,32,S0214,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 32?",32:HB  69
32:S0215,32,S0215,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 33?",32:HB  69
32:S0216,32,S0216,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 34?",32:HB  69
32:S0217,32,S0217,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 35?",32:HB  69
32:S0218,32,S0218,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 36?",32:HB  69
32:S0219,32,S0219,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 38?",32:HB  69
32:S0220,32,S0220,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 39?",32:HB  69
32:S0221,32,S0221,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 40?",32:HB  69
32:S0222,32,S0222,2021-05-19,"SCS CSHB 69(FIN) am S
Second Reading
Amendment No. 41?",32:HB  69
32:S0223,32,S0223,2021-05-19,"SCS CSHB 69(FIN) am S
Third Reading - Final Passage
Effective Date(s)",32:HB  69
32:S0224,32,S0224,2021-05-19,"SCS CSHB 71(FIN)
Third Reading - Final Passage
Effective Date(s)",32:HB  71
32:S0225,32,S0225,2021-05-19,"SCR 7
Final Passage",32:SCR  7
32:S0226,32,S0226,2021-05-19,"SCS CSHB 69(FIN) am S
Shall the Senate Recede from its Amendments to
CSHB 69(FIN) am(brf sup maj fld)(efd fld)?",32:HB  69
32:S0227,32,S0227,2021-05-19,"SCS CSHB 71(FIN)
Shall the Senate Recede from its Amendment?",32:HB  71
32:S0230,32,S0230,2021-06-15,Adjourn?,
32:S0232,32,S0232,2021-06-16,"CCS HB 69
Shall the Senate Adopt the Conference Committee Report?",32:HB  69
32:S0233,32,S0233,2021-06-16,"CCS HB 69
Rescind Previous Action?",32:HB  69
32:S0234,32,S0234,2021-06-16,"CCS HB 69
Shall the Senate Adopt the Conference Committee Report?",32:HB  69
32:S0235,32,S0235,2021-06-16,"CCS HB 69
Effective Date Clause(s)",32:HB  69
32:S0236,32,S0236,2021-06-16,"CCS HB 69
Constitutional Budget Reserve Fund Section(s)?",32:HB  69
32:S0237,32,S0237,2021-06-16,"CCS HB 71
Shall the Senate Adopt the Conference Committee Report?
Effective Date(s)",32:HB  71
32:S0246,32,S0246,2021-09-10,"CSSB 3006(L&C)
Second Reading
Updated Amendment No. 1?",32:SB3006
32:S0247,32,S0247,2021-09-10,"CSSB 3006(L&C) am
Second Reading
Amendment No. 3?",32:SB3006
32:S0248,32,S0248,2021-09-10,"CSSB 3006(L&C) am
Second Reading
Amendment No. 4?",32:SB3006
32:S0249,32,S0249,2021-09-10,"CSSB 3006(L&C) am
Second Reading
Amendment No. 5?",32:SB3006
32:S0250,32,S0250,2021-09-10,"CSSB 3006(L&C) am
Second Reading
Amendment No. 6?",32:SB3006
32:S0251,32,S0251,2021-09-10,"CSSB 3006(L&C) am
Second Reading
Table Amendment No. 7?",32:SB3006
32:S0252,32,S0252,2021-09-10,"CSSB 3006(L&C) am
Second Reading
Amendment No. 9?",32:SB3006
32:S0253,32,S0253,2021-09-10,"CSSB 3006(L&C) am
Second Reading
Amendment No. 10?",32:SB3006
32:S0254,32,S0254,2021-09-10,"CSSB 3006(L&C) am
Third Reading - Final Passage",32:SB3006
32:S0255,32,S0255,2021-09-10,"CSSB 3006(L&C) am
Third Reading - On Reconsideration",32:SB3006
32:S0256,32,S0256,2021-09-10,"CSSB 3006(L&C) am
Effective Date Clause(s)",32:SB3006
32:S0258,32,S0258,2021-09-14,"CSHB 3003(FIN) am(brf sup maj fld)
Second Reading
Amendment No. 2?",32:HB3003
32:S0259,32,S0259,2021-09-14,"CSHB 3003(FIN) am(brf sup maj fld)
Second Reading
Amendment No. 1?",32:HB3003
32:S0260,32,S0260,2021-09-14,"CSHB 3003(FIN) am S (brf sup maj fld)
Second Reading
Rescind Action in Adopting Amendment No. 1?",32:HB3003
32:S0261,32,S0261,2021-09-14,"CSHB 3003(FIN) am(brf sup maj fld)
Second Reading
Amendment No. 1?",32:HB3003
32:S0262,32,S0262,2021-09-14,"CSHB 3003(FIN) am(brf sup maj fld)
Third Reading - Final Passage",32:HB3003
32:S0263,32,S0263,2021-09-14,"CSHB 3003(FIN) am(brf sup maj fld)
Effective Date Clause(s)",32:HB3003
32:S0264,32,S0264,2021-09-14,"SB 53
Second Reading
Adopt Finance Committee Substitute?",32:SB  53
32:S0265,32,S0265,2021-09-14,"CSSB 53(FIN)
Advance from Second to Third Reading?",32:SB  53
32:S0266,32,S0266,2021-09-14,"CSSB 53(FIN)
Second Reading
Amendment No. 1?",32:SB  53
32:S0267,32,S0267,2021-09-14,Refer Sense of the Senate to HSS?,
32:S0268,32,S0268,2021-09-14,Remove Sense of the Senate from HSS?,
32:S0274,32,S0274,2022-01-26,"SB 171
Third Reading - Final Passage
Effective Date(s)",32:SB 171
32:S0277,32,S0277,2022-02-01,"SCS CSHB 44(L&C)
Second Reading
Amendment No. 1?",32:HB  44
32:S0278,32,S0278,2022-02-01,"SCS CSHB 44(L&C) am S
Third Reading - Final Passage",32:HB  44
32:S0280,32,S0280,2022-02-02,"CSSB 25(FIN)
Third Reading - Final Passage",32:SB  25
32:S0283,32,S0283,2022-02-08,"CSSB 9(FIN)
Second Reading
Withdraw Amendment No. 1?",32:SB   9
32:S0284,32,S0284,2022-02-08,"CSSB 9(FIN)
Third Reading - Final Passage
Court Rule(s)    Effective Date(s)",32:SB   9
32:S0285,32,S0285,2022-02-08,"HJR 16
Third Reading - Final Passage",32:HJR 16
32:S0288,32,S0288,2022-02-15,"CSSB 33(FIN)
Third Reading - Final Passage
Effective Date(s)",32:SB  33
32:S0290,32,S0290,2022-02-16,"CSSB 72(FIN)
Third Reading - Final Passage
Effective Date(s)",32:SB  72
32:S0291,32,S0291,2022-02-16,"SB 143
Third Reading - Final Passage",32:SB 143
32:S0294,32,S0294,2022-02-23,"SB 150
Third Reading - Final Passage",32:SB 150
32:S0296,32,S0296,2022-02-25,"Ratify H. Connor Thomas
as a Public Member to the
Select Committee on Legislative Ethics?",
32:S0299,32,S0299,2022-03-08,"CSSB 7(JUD)
Third Reading - Final Passage",32:SB   7
32:S0300,32,S0300,2022-03-08,"SCS CSHB 3(JUD)
Third Reading - Final Passage",32:HB   3
32:S0302,32,S0302,2022-03-09,"SB 151
Third Reading - Final Passage
Effective Date(s)",32:SB 151
32:S0303,32,S0303,2022-03-09,"CSSB 182(JUD)
Third Reading - Final Passage",32:SB 182
32:S0304,32,S0304,2022-03-09,"SB 198
Third Reading - Final Passage
Effective Date(s)",32:SB 198
32:S0305,32,S0305,2022-03-09,"CSSJR 24(RES)
Third Reading - Final Passage",32:SJR 24
32:S0306,32,S0306,2022-03-09,"SJR 25 am
Third Reading - Final Passage",32:SJR 25
32:S0308,32,S0308,2022-03-11,"HCR 9
Second Reading - Final Passage",32:HCR  9
32:S0309,32,S0309,2022-03-11,"SJR 12
Third Reading - Final Passage",32:SJR 12
32:S0310,32,S0310,2022-03-11,Adopt Sense of the Senate?,
32:S0313,32,S0313,2022-03-16,"CSSB 136(CRA)
Third Reading - Final Passage",32:SB 136
32:S0314,32,S0314,2022-03-16,"CSSB 156(HSS)
Third Reading - Final Passage
Effective Date(s)",32:SB 156
32:S0315,32,S0315,2022-03-16,"CSSB 156(HSS)
Effective Date Clause(s)",32:SB 156
32:S0317,32,S0317,2022-03-18,"HCSSJR 15(L&C)
Shall the Senate Concur in the House Amendment
to SJR 15?",32:SJR 15
32:S0318,32,S0318,2022-03-18,"SB 201 am
Third Reading - Final Passage
Effective Date(s)",32:SB 201
32:S0320,32,S0320,2022-03-21,"SB 168
Third Reading - Final Passage",32:SB 168
32:S0321,32,S0321,2022-03-21,"CSSB 185(L&C)
Third Reading - Final Passage",32:SB 185
32:S0324,32,S0324,2022-03-25,"CSSB 161(JUD)
Third Reading - Final Passage
Effective Date(s)",32:SB 161
32:S0326,32,S0326,2022-03-28,"SB 132
Third Reading - Final Passage",32:SB 132
32:S0327,32,S0327,2022-03-28,"SB 186
Third Reading - Final Passage
Effective Date(s)",32:SB 186
32:S0329,32,S0329,2022-03-30,"CSSB 174(EDC)
Third Reading - Final Passage",32:SB 174
32:S0331,32,S0331,2022-04-04,"CSSB 34(JUD)
Third Reading - Final Passage",32:SB  34
32:S0332,32,S0332,2022-04-04,"CSSB 34(JUD)
Effective Date Clause(s)",32:SB  34
32:S0333,32,S0333,2022-04-04,"CSSB 80(HSS)
Third Reading - Final Passage",32:SB  80
32:S0336,32,S0336,2022-04-08,"CSSB 190(FIN)
Third Reading - Final Passage
Effective Date(s)",32:SB 190
32:S0337,32,S0337,2022-04-08,"CSSB 193(FIN)
Third Reading - Final Passage
Effective Date(s)",32:SB 193
32:S0338,32,S0338,2022-04-08,"SB 222
Third Reading - Final Passage
Effective Date(s)",32:SB 222
32:S0340,32,S0340,2022-04-11,"CSSB 203(FIN)
Third Reading - Final Passage",32:SB 203
32:S0341,32,S0341,2022-04-11,"CSSB 204(RES)
Third Reading - Final Passage
Effective Date(s)",32:SB 204
32:S0342,32,S0342,2022-04-11,"CSHB 53(MLV) am(efd add)
Third Reading - Final Passage
Effective Date(s)",32:HB  53
32:S0343,32,S0343,2022-04-11,"CSHB 125(L&C)
Third Reading - Final Passage",32:HB 125
32:S0344,32,S0344,2022-04-11,"SR 3
Final Passage",32:SR   3
32:S0346,32,S0346,2022-04-12,"CSSB 111(FIN) am
Third Reading - Final Passage
Effective Date(s)",32:SB 111
32:S0347,32,S0347,2022-04-12,"SB 239
Third Reading - Final Passage
Effective Date(s)",32:SB 239
32:S0348,32,S0348,2022-04-12,"SB 240
Third Reading - Final Passage
Effective Date(s)",32:SB 240
32:S0349,32,S0349,2022-04-12,"SB 66 am
Third Reading - Final Passage",32:SB  66
32:S0350,32,S0350,2022-04-12,"HJR 34
Third Reading - Final Passage",32:HJR 34
32:S0352,32,S0352,2022-04-19,"CSSB 45(FIN)
Second Reading
Amendment No. 1?",32:SB  45
32:S0354,32,S0354,2022-04-20,"CSSB 45(FIN)
Second Reading
Amendment No. 2?",32:SB  45
32:S0355,32,S0355,2022-04-20,"CSSB 45(FIN)
Third Reading - Final Passage
Effective Date(s)",32:SB  45
32:S0356,32,S0356,2022-04-20,"CSSB 81(CRA)
Third Reading - Final Passage
Effective Date(s)",32:SB  81
32:S0357,32,S0357,2022-04-20,"SJR 20
Third Reading - Final Passage",32:SJR 20
32:S0358,32,S0358,2022-04-20,"SJR 23
Third Reading - Final Passage",32:SJR 23
32:S0360,32,S0360,2022-04-25,"SCS CSHB 41(FIN) am S
Third Reading - Final Passage
Effective Date(s)",32:HB  41
32:S0361,32,S0361,2022-04-25,"SCR 8
Final Passage",32:SCR  8
32:S0362,32,S0362,2022-04-25,"CSHB 209(FIN)
Third Reading - Final Passage
Effective Date(s)",32:HB 209
32:S0363,32,S0363,2022-04-25,"HCR 2
Final Passage",32:HCR  2
32:S0365,32,S0365,2022-04-27,"CSSB 98(FIN)
Third Reading - Final Passage
Effective Date(s)",32:SB  98
32:S0366,32,S0366,2022-04-27,"CSSB 173(FIN)
Third Reading - Final Passage
Effective Date(s)",32:SB 173
32:S0367,32,S0367,2022-04-27,"SB 219
Third Reading - Final Passage
Effective Date(s)",32:SB 219
32:S0368,32,S0368,2022-04-27,"CSSB 233(L&C) am
Third Reading - Final Passage
Effective Date(s)",32:SB 233
32:S0369,32,S0369,2022-04-27,"HB 106
Third Reading - Final Passage",32:HB 106
32:S0371,32,S0371,2022-04-29,"HB 304
Third Reading - Final Passage
Effective Date(s)",32:HB 304
32:S0373,32,S0373,2022-05-02,"HCS CSSB 33(FIN)
Shall the Senate Concur in the House Amendment
to CSSB 33(FIN)?
Effective Date(s)",32:SB  33
32:S0374,32,S0374,2022-05-02,"SCS CSHB 85(L&C)
Third Reading - Final Passage
Effective Date(s)",32:HB  85
32:S0376,32,S0376,2022-05-03,"CSHB 322(TRA) am
Add Transportation Committee Referral?",32:HB 322
32:S0377,32,S0377,2022-05-03,"CSSB 243(FIN)
Third Reading - Final Passage
Effective Date(s)",32:SB 243
32:S0378,32,S0378,2022-05-03,"CSSB 177(RES)
Third Reading - Final Passage",32:SB 177
32:S0395,32,S0395,2022-05-04,"CSSB 199(FIN)
Second Reading
Amendment No. 1?",32:SB 199
32:S0396,32,S0396,2022-05-04,"CSSB 199(FIN)
Second Reading
Amendment No. 2?",32:SB 199
32:S0397,32,S0397,2022-05-04,"CSSB 199(FIN)
Second Reading
Amendment No. 3?",32:SB 199
32:S0399,32,S0399,2022-05-05,"CSSB 227(RES)
Third Reading - Final Passage
Effective Date(s)",32:SB 227
32:S0400,32,S0400,2022-05-05,"CSHB 187(STA)
Third Reading - Final Passage
Effective Date(s)",32:HB 187
32:S0401,32,S0401,2022-05-05,"CSHB 281 am(brf sup maj fld)(efd fld)
Second Reading
Adopt Finance Senate Committee Substitute?",32:HB 281
32:S0403,32,S0403,2022-05-09,"HCS CSSB 81(FIN)
Shall the Senate Concur in the House Amendment
to CSSB 81(CRA)?
Effective Date(s)",32:SB  81
32:S0404,32,S0404,2022-05-09,"SCS CSHB 281(FIN)
Second Reading
Amendment No. 6?",32:HB 281
